Join_Count,TARGET_FID,JOIN_FID,OBJECTID,dir_name,RouteNum,Status,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Field,SquareMile,Shape_Length
1,7,820,8,  outbou,US29 BRT,In Service,24,031,701422,24031701422,1400000US24031701422,7014.22,Census Tract 7014.22,G5020,S,323524.000000000000000,0.000000000000000,+39.0829685,-076.9437971,0,0.124912360252000,53815.324748627703229
1,7,837,8,  outbou,US29 BRT,In Service,24,031,701509,24031701509,1400000US24031701509,7015.09,Census Tract 7015.09,G5020,S,4085037.000000000000000,0.000000000000000,+39.0331015,-076.9767518,0,1.577236080800000,53815.324748627703229
1,7,1455,8,  outbou,US29 BRT,In Service,24,031,701417,24031701417,1400000US24031701417,7014.17,Census Tract 7014.17,G5020,S,2149857.000000000000000,501.000000000000000,+39.0769598,-076.9381795,0,0.830253064357000,53815.324748627703229
1,7,1456,8,  outbou,US29 BRT,In Service,24,031,701503,24031701503,1400000US24031701503,7015.03,Census Tract 7015.03,G5020,S,4487400.000000000000000,15457.000000000000000,+39.0601655,-076.9902806,0,1.738555019430000,53815.324748627703229
1,7,1457,8,  outbou,US29 BRT,In Service,24,031,701505,24031701505,1400000US24031701505,7015.05,Census Tract 7015.05,G5020,S,3340981.000000000000000,1699.000000000000000,+39.0300467,-076.9933235,0,1.290612301640000,53815.324748627703229
1,8,189,9,  inboun,MD355 South BRT,Planning,24,031,700901,24031700901,1400000US24031700901,7009.01,Census Tract 7009.01,G5020,S,1695987.000000000000000,0.000000000000000,+39.0865869,-077.1522375,0,0.654820216764000,47683.060017872514436
1,8,213,9,  inboun,MD355 South BRT,Planning,24,031,700904,24031700904,1400000US24031700904,7009.04,Census Tract 7009.04,G5020,S,1132114.000000000000000,1173.000000000000000,+39.0656133,-077.1290436,0,0.437553300493000,47683.060017872514436
1,8,216,9,  inboun,MD355 South BRT,Planning,24,031,701004,24031701004,1400000US24031701004,7010.04,Census Tract 7010.04,G5020,S,3069810.000000000000000,6703.000000000000000,+39.0986188,-077.1659654,0,1.187844910220000,47683.060017872514436
1,8,804,9,  inboun,MD355 South BRT,Planning,24,031,704806,24031704806,1400000US24031704806,7048.06,Census Tract 7048.06,G5020,S,407573.000000000000000,0.000000000000000,+38.9906261,-077.0980578,0,0.157364495465000,47683.060017872514436
1,8,819,9,  inboun,MD355 South BRT,Planning,24,031,704805,24031704805,1400000US24031704805,7048.05,Census Tract 7048.05,G5020,S,309190.000000000000000,0.000000000000000,+38.9865015,-077.0933803,0,0.119379142503000,47683.060017872514436
1,8,869,9,  inboun,MD355 South BRT,Planning,24,031,701218,24031701218,1400000US24031701218,7012.18,Census Tract 7012.18,G5020,S,725923.000000000000000,0.000000000000000,+39.0556800,-077.1197203,0,0.280277371169000,47683.060017872514436
1,8,941,9,  inboun,MD355 South BRT,Planning,24,031,704804,24031704804,1400000US24031704804,7048.04,Census Tract 7048.04,G5020,S,344517.000000000000000,0.000000000000000,+38.9834063,-077.0935260,0,0.133016787027000,47683.060017872514436
1,8,943,9,  inboun,MD355 South BRT,Planning,24,031,704403,24031704403,1400000US24031704403,7044.03,Census Tract 7044.03,G5020,S,250465.000000000000000,0.000000000000000,+39.0165836,-077.1050193,0,0.096704265804300,47683.060017872514436
1,8,1047,9,  inboun,MD355 South BRT,Planning,24,031,704404,24031704404,1400000US24031704404,7044.04,Census Tract 7044.04,G5020,S,2658633.000000000000000,1576.000000000000000,+39.0120658,-077.0997918,0,1.027110700150000,47683.060017872514436
1,8,1171,9,  inboun,MD355 South BRT,Planning,24,031,701216,24031701216,1400000US24031701216,7012.16,Census Tract 7012.16,G5020,S,1358375.000000000000000,505.000000000000000,+39.0478603,-077.1158425,0,0.524662571420000,47683.060017872514436
1,8,1429,9,  inboun,MD355 South BRT,Planning,24,031,701202,24031701202,1400000US24031701202,7012.02,Census Tract 7012.02,G5020,S,1789482.000000000000000,0.000000000000000,+39.0386325,-077.1001237,0,0.690919108727000,47683.060017872514436
1,8,1434,9,  inboun,MD355 South BRT,Planning,24,031,704401,24031704401,1400000US24031704401,7044.01,Census Tract 7044.01,G5020,S,2263541.000000000000000,1986.000000000000000,+39.0218818,-077.1147298,0,0.874721355420000,47683.060017872514436
1,8,1438,9,  inboun,MD355 South BRT,Planning,24,031,701214,24031701214,1400000US24031701214,7012.14,Census Tract 7012.14,G5020,S,1256936.000000000000000,0.000000000000000,+39.0295353,-077.0984854,0,0.485304055922000,47683.060017872514436
1,8,1448,9,  inboun,MD355 South BRT,Planning,24,031,705000,24031705000,1400000US24031705000,7050,Census Tract 7050,G5020,S,4558192.000000000000000,11079.000000000000000,+38.9984654,-077.0906078,0,1.764199073140000,47683.060017872514436
1,9,189,10,  outbou,MD355 South BRT,Planning,24,031,700901,24031700901,1400000US24031700901,7009.01,Census Tract 7009.01,G5020,S,1695987.000000000000000,0.000000000000000,+39.0865869,-077.1522375,0,0.654820216764000,48210.589779402347631
1,9,213,10,  outbou,MD355 South BRT,Planning,24,031,700904,24031700904,1400000US24031700904,7009.04,Census Tract 7009.04,G5020,S,1132114.000000000000000,1173.000000000000000,+39.0656133,-077.1290436,0,0.437553300493000,48210.589779402347631
1,9,214,10,  outbou,MD355 South BRT,Planning,24,031,701001,24031701001,1400000US24031701001,7010.01,Census Tract 7010.01,G5020,S,5101347.000000000000000,19891.000000000000000,+39.0639532,-077.1398562,0,1.977313995310000,48210.589779402347631
1,9,216,10,  outbou,MD355 South BRT,Planning,24,031,701004,24031701004,1400000US24031701004,7010.04,Census Tract 7010.04,G5020,S,3069810.000000000000000,6703.000000000000000,+39.0986188,-077.1659654,0,1.187844910220000,48210.589779402347631
1,9,509,10,  outbou,MD355 South BRT,Planning,24,031,701223,24031701223,1400000US24031701223,7012.23,Census Tract 7012.23,G5020,S,715731.000000000000000,10789.000000000000000,+39.0325195,-077.1111259,0,0.280509698377000,48210.589779402347631
1,9,804,10,  outbou,MD355 South BRT,Planning,24,031,704806,24031704806,1400000US24031704806,7048.06,Census Tract 7048.06,G5020,S,407573.000000000000000,0.000000000000000,+38.9906261,-077.0980578,0,0.157364495465000,48210.589779402347631
1,9,819,10,  outbou,MD355 South BRT,Planning,24,031,704805,24031704805,1400000US24031704805,7048.05,Census Tract 7048.05,G5020,S,309190.000000000000000,0.000000000000000,+38.9865015,-077.0933803,0,0.119379142503000,48210.589779402347631
1,9,869,10,  outbou,MD355 South BRT,Planning,24,031,701218,24031701218,1400000US24031701218,7012.18,Census Tract 7012.18,G5020,S,725923.000000000000000,0.000000000000000,+39.0556800,-077.1197203,0,0.280277371169000,48210.589779402347631
1,9,941,10,  outbou,MD355 South BRT,Planning,24,031,704804,24031704804,1400000US24031704804,7048.04,Census Tract 7048.04,G5020,S,344517.000000000000000,0.000000000000000,+38.9834063,-077.0935260,0,0.133016787027000,48210.589779402347631
1,9,943,10,  outbou,MD355 South BRT,Planning,24,031,704403,24031704403,1400000US24031704403,7044.03,Census Tract 7044.03,G5020,S,250465.000000000000000,0.000000000000000,+39.0165836,-077.1050193,0,0.096704265804300,48210.589779402347631
1,9,1047,10,  outbou,MD355 South BRT,Planning,24,031,704404,24031704404,1400000US24031704404,7044.04,Census Tract 7044.04,G5020,S,2658633.000000000000000,1576.000000000000000,+39.0120658,-077.0997918,0,1.027110700150000,48210.589779402347631
1,9,1171,10,  outbou,MD355 South BRT,Planning,24,031,701216,24031701216,1400000US24031701216,7012.16,Census Tract 7012.16,G5020,S,1358375.000000000000000,505.000000000000000,+39.0478603,-077.1158425,0,0.524662571420000,48210.589779402347631
1,9,1429,10,  outbou,MD355 South BRT,Planning,24,031,701202,24031701202,1400000US24031701202,7012.02,Census Tract 7012.02,G5020,S,1789482.000000000000000,0.000000000000000,+39.0386325,-077.1001237,0,0.690919108727000,48210.589779402347631
1,9,1434,10,  outbou,MD355 South BRT,Planning,24,031,704401,24031704401,1400000US24031704401,7044.01,Census Tract 7044.01,G5020,S,2263541.000000000000000,1986.000000000000000,+39.0218818,-077.1147298,0,0.874721355420000,48210.589779402347631
1,9,1438,10,  outbou,MD355 South BRT,Planning,24,031,701214,24031701214,1400000US24031701214,7012.14,Census Tract 7012.14,G5020,S,1256936.000000000000000,0.000000000000000,+39.0295353,-077.0984854,0,0.485304055922000,48210.589779402347631
1,9,1448,10,  outbou,MD355 South BRT,Planning,24,031,705000,24031705000,1400000US24031705000,7050,Census Tract 7050,G5020,S,4558192.000000000000000,11079.000000000000000,+38.9984654,-077.0906078,0,1.764199073140000,48210.589779402347631
1,10,108,11,  inboun,US29 BRT,In Service,24,031,701506,24031701506,1400000US24031701506,7015.06,Census Tract 7015.06,G5020,S,6061219.000000000000000,5209.000000000000000,+39.0548604,-077.0050149,0,2.342249787300000,56018.162366086478869
1,10,109,11,  inboun,US29 BRT,In Service,24,031,701414,24031701414,1400000US24031701414,7014.14,Census Tract 7014.14,G5020,S,5750561.000000000000000,19555.000000000000000,+39.0726448,-076.9660918,0,2.227847219390000,56018.162366086478869
1,10,141,11,  inboun,US29 BRT,In Service,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299.000000000000000,3511.000000000000000,+39.0094941,-077.0189819,0,0.598382975146000,56018.162366086478869
1,10,160,11,  inboun,US29 BRT,In Service,24,031,702900,24031702900,1400000US24031702900,7029,Census Tract 7029,G5020,S,2565054.000000000000000,0.000000000000000,+39.0056401,-077.0277748,0,0.990371702527000,56018.162366086478869
1,10,161,11,  inboun,US29 BRT,In Service,24,031,703000,24031703000,1400000US24031703000,7030,Census Tract 7030,G5020,S,1087773.000000000000000,0.000000000000000,+39.0183846,-077.0213915,0,0.419991078178000,56018.162366086478869
1,10,164,11,  inboun,US29 BRT,In Service,24,031,703100,24031703100,1400000US24031703100,7031,Census Tract 7031,G5020,S,1811567.000000000000000,0.000000000000000,+39.0264084,-077.0220358,0,0.699446462060000,56018.162366086478869
1,10,168,11,  inboun,US29 BRT,In Service,24,031,703210,24031703210,1400000US24031703210,7032.10,Census Tract 7032.10,G5020,S,1539553.000000000000000,17284.000000000000000,+39.0325523,-077.0141838,0,0.601091687607000,56018.162366086478869
1,10,501,11,  inboun,US29 BRT,In Service,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,0,0.128659467514000,56018.162366086478869
1,10,516,11,  inboun,US29 BRT,In Service,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,0,0.157705967941000,56018.162366086478869
1,10,531,11,  inboun,US29 BRT,In Service,24,031,701426,24031701426,1400000US24031701426,7014.26,Census Tract 7014.26,G5020,S,4733807.000000000000000,169513.000000000000000,+39.1131808,-076.9207785,0,1.893172583790000,56018.162366086478869
1,10,1446,11,  inboun,US29 BRT,In Service,24,031,701409,24031701409,1400000US24031701409,7014.09,Census Tract 7014.09,G5020,S,6668709.000000000000000,8219.000000000000000,+39.1003467,-076.9522476,0,2.577966856200000,56018.162366086478869
1,10,1456,11,  inboun,US29 BRT,In Service,24,031,701503,24031701503,1400000US24031701503,7015.03,Census Tract 7015.03,G5020,S,4487400.000000000000000,15457.000000000000000,+39.0601655,-076.9902806,0,1.738555019430000,56018.162366086478869
1,11,84,12,  outbou,US29 BRT,In Service,24,031,701408,24031701408,1400000US24031701408,7014.08,Census Tract 7014.08,G5020,S,25437585.000000000000000,825663.000000000000000,+39.1262319,-076.9696305,0,10.140255880600000,58337.778684635763057
1,11,90,12,  outbou,US29 BRT,In Service,24,031,702102,24031702102,1400000US24031702102,7021.02,Census Tract 7021.02,G5020,S,1630456.000000000000000,26309.000000000000000,+39.0219894,-077.0047129,0,0.639678276664000,58337.778684635763057
1,11,108,12,  outbou,US29 BRT,In Service,24,031,701506,24031701506,1400000US24031701506,7015.06,Census Tract 7015.06,G5020,S,6061219.000000000000000,5209.000000000000000,+39.0548604,-077.0050149,0,2.342249787300000,58337.778684635763057
1,11,109,12,  outbou,US29 BRT,In Service,24,031,701414,24031701414,1400000US24031701414,7014.14,Census Tract 7014.14,G5020,S,5750561.000000000000000,19555.000000000000000,+39.0726448,-076.9660918,0,2.227847219390000,58337.778684635763057
1,11,139,12,  outbou,US29 BRT,In Service,24,031,702200,24031702200,1400000US24031702200,7022,Census Tract 7022,G5020,S,1653437.000000000000000,0.000000000000000,+39.0093138,-077.0065074,0,0.638393024128000,58337.778684635763057
1,11,141,12,  outbou,US29 BRT,In Service,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299.000000000000000,3511.000000000000000,+39.0094941,-077.0189819,0,0.598382975146000,58337.778684635763057
1,11,160,12,  outbou,US29 BRT,In Service,24,031,702900,24031702900,1400000US24031702900,7029,Census Tract 7029,G5020,S,2565054.000000000000000,0.000000000000000,+39.0056401,-077.0277748,0,0.990371702527000,58337.778684635763057
1,11,161,12,  outbou,US29 BRT,In Service,24,031,703000,24031703000,1400000US24031703000,7030,Census Tract 7030,G5020,S,1087773.000000000000000,0.000000000000000,+39.0183846,-077.0213915,0,0.419991078178000,58337.778684635763057
1,11,168,12,  outbou,US29 BRT,In Service,24,031,703210,24031703210,1400000US24031703210,7032.10,Census Tract 7032.10,G5020,S,1539553.000000000000000,17284.000000000000000,+39.0325523,-077.0141838,0,0.601091687607000,58337.778684635763057
1,11,501,12,  outbou,US29 BRT,In Service,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,0,0.128659467514000,58337.778684635763057
1,11,516,12,  outbou,US29 BRT,In Service,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,0,0.157705967941000,58337.778684635763057
1,11,518,12,  outbou,US29 BRT,In Service,24,031,701425,24031701425,1400000US24031701425,7014.25,Census Tract 7014.25,G5020,S,4808507.000000000000000,33251.000000000000000,+39.0504895,-076.9597374,0,1.869405376740000,58337.778684635763057
1,11,520,12,  outbou,US29 BRT,In Service,24,031,701424,24031701424,1400000US24031701424,7014.24,Census Tract 7014.24,G5020,S,2204125.000000000000000,2661.000000000000000,+39.0651575,-076.9538478,0,0.852041523690000,58337.778684635763057
1,11,527,12,  outbou,US29 BRT,In Service,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501.000000000000000,0.000000000000000,+38.9879974,-077.0247984,0,0.148070824573000,58337.778684635763057
1,11,531,12,  outbou,US29 BRT,In Service,24,031,701426,24031701426,1400000US24031701426,7014.26,Census Tract 7014.26,G5020,S,4733807.000000000000000,169513.000000000000000,+39.1131808,-076.9207785,0,1.893172583790000,58337.778684635763057
1,11,801,12,  outbou,US29 BRT,In Service,24,031,701508,24031701508,1400000US24031701508,7015.08,Census Tract 7015.08,G5020,S,915142.000000000000000,389.000000000000000,+39.0453954,-076.9770714,0,0.353486892387000,58337.778684635763057
1,11,802,12,  outbou,US29 BRT,In Service,24,031,701423,24031701423,1400000US24031701423,7014.23,Census Tract 7014.23,G5020,S,1044573.000000000000000,21240.000000000000000,+39.0864582,-076.9382912,0,0.411510645549000,58337.778684635763057
1,11,818,12,  outbou,US29 BRT,In Service,24,031,701418,24031701418,1400000US24031701418,7014.18,Census Tract 7014.18,G5020,S,1204590.000000000000000,0.000000000000000,+39.0709656,-076.9467203,0,0.465092502763000,58337.778684635763057
1,11,820,12,  outbou,US29 BRT,In Service,24,031,701422,24031701422,1400000US24031701422,7014.22,Census Tract 7014.22,G5020,S,323524.000000000000000,0.000000000000000,+39.0829685,-076.9437971,0,0.124912360252000,58337.778684635763057
1,11,837,12,  outbou,US29 BRT,In Service,24,031,701509,24031701509,1400000US24031701509,7015.09,Census Tract 7015.09,G5020,S,4085037.000000000000000,0.000000000000000,+39.0331015,-076.9767518,0,1.577236080800000,58337.778684635763057
1,11,1446,12,  outbou,US29 BRT,In Service,24,031,701409,24031701409,1400000US24031701409,7014.09,Census Tract 7014.09,G5020,S,6668709.000000000000000,8219.000000000000000,+39.1003467,-076.9522476,0,2.577966856200000,58337.778684635763057
1,11,1455,12,  outbou,US29 BRT,In Service,24,031,701417,24031701417,1400000US24031701417,7014.17,Census Tract 7014.17,G5020,S,2149857.000000000000000,501.000000000000000,+39.0769598,-076.9381795,0,0.830253064357000,58337.778684635763057
1,11,1456,12,  outbou,US29 BRT,In Service,24,031,701503,24031701503,1400000US24031701503,7015.03,Census Tract 7015.03,G5020,S,4487400.000000000000000,15457.000000000000000,+39.0601655,-076.9902806,0,1.738555019430000,58337.778684635763057
1,11,1457,12,  outbou,US29 BRT,In Service,24,031,701505,24031701505,1400000US24031701505,7015.05,Census Tract 7015.05,G5020,S,3340981.000000000000000,1699.000000000000000,+39.0300467,-076.9933235,0,1.290612301640000,58337.778684635763057
1,12,87,13,  inboun,MD355 Central BRT,Design,24,031,700902,24031700902,1400000US24031700902,7009.02,Census Tract 7009.02,G5020,S,1718904.000000000000000,0.000000000000000,+39.0896147,-077.1442283,0,0.663670445899000,69104.839014443670749
1,12,100,13,  inboun,MD355 Central BRT,Design,24,031,701211,24031701211,1400000US24031701211,7012.11,Census Tract 7012.11,G5020,S,6559358.000000000000000,11424.000000000000000,+39.1090766,-077.1540952,0,2.536984462020000,69104.839014443670749
1,12,126,13,  inboun,MD355 Central BRT,Design,24,031,700309,24031700309,1400000US24031700309,7003.09,Census Tract 7003.09,G5020,S,2319420.000000000000000,11099.000000000000000,+39.1881087,-077.2703189,0,0.899814759150000,69104.839014443670749
1,12,152,13,  inboun,MD355 Central BRT,Design,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024.000000000000000,133390.000000000000000,+39.1570998,-077.2011707,0,0.589348438273000,69104.839014443670749
1,12,189,13,  inboun,MD355 Central BRT,Design,24,031,700901,24031700901,1400000US24031700901,7009.01,Census Tract 7009.01,G5020,S,1695987.000000000000000,0.000000000000000,+39.0865869,-077.1522375,0,0.654820216764000,69104.839014443670749
1,12,216,13,  inboun,MD355 Central BRT,Design,24,031,701004,24031701004,1400000US24031701004,7010.04,Census Tract 7010.04,G5020,S,3069810.000000000000000,6703.000000000000000,+39.0986188,-077.1659654,0,1.187844910220000,69104.839014443670749
1,12,389,13,  inboun,MD355 Central BRT,Design,24,031,700830,24031700830,1400000US24031700830,7008.30,Census Tract 7008.30,G5020,S,1779808.000000000000000,224.000000000000000,+39.1851226,-077.2448532,0,0.687270983017000,69104.839014443670749
1,12,391,13,  inboun,MD355 Central BRT,Design,24,031,700833,24031700833,1400000US24031700833,7008.33,Census Tract 7008.33,G5020,S,2346899.000000000000000,16514.000000000000000,+39.1800898,-077.2275649,0,0.912514625420000,69104.839014443670749
1,12,505,13,  inboun,MD355 Central BRT,Design,24,031,700732,24031700732,1400000US24031700732,7007.32,Census Tract 7007.32,G5020,S,1536132.000000000000000,4180.000000000000000,+39.1252880,-077.1930288,0,0.594714993539000,69104.839014443670749
1,12,507,13,  inboun,MD355 Central BRT,Design,24,031,700733,24031700733,1400000US24031700733,7007.33,Census Tract 7007.33,G5020,S,2630254.000000000000000,26251.000000000000000,+39.1602123,-077.2187548,0,1.025676292700000,69104.839014443670749
1,12,517,13,  inboun,MD355 Central BRT,Design,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659.000000000000000,0.000000000000000,+39.1271568,-077.1761624,0,0.824191816834000,69104.839014443670749
1,12,525,13,  inboun,MD355 Central BRT,Design,24,031,700731,24031700731,1400000US24031700731,7007.31,Census Tract 7007.31,G5020,S,1325817.000000000000000,7868.000000000000000,+39.1334282,-077.1966015,0,0.514936109301000,69104.839014443670749
1,12,529,13,  inboun,MD355 Central BRT,Design,24,031,700313,24031700313,1400000US24031700313,7003.13,Census Tract 7003.13,G5020,S,2797073.000000000000000,1070.000000000000000,+39.1946701,-077.2570537,0,1.080367005470000,69104.839014443670749
1,12,535,13,  inboun,MD355 Central BRT,Design,24,031,700727,24031700727,1400000US24031700727,7007.27,Census Tract 7007.27,G5020,S,755799.000000000000000,0.000000000000000,+39.1376131,-077.1877298,0,0.291814815451000,69104.839014443670749
1,12,817,13,  inboun,MD355 Central BRT,Design,24,031,700834,24031700834,1400000US24031700834,7008.34,Census Tract 7008.34,G5020,S,1416858.000000000000000,3805.000000000000000,+39.1886162,-077.2317358,0,0.548517842993000,69104.839014443670749
1,12,1029,13,  inboun,MD355 Central BRT,Design,24,031,700718,24031700718,1400000US24031700718,7007.18,Census Tract 7007.18,G5020,S,2607800.000000000000000,4305.000000000000000,+39.1146622,-077.1823146,0,1.008536684730000,69104.839014443670749
1,12,1033,13,  inboun,MD355 Central BRT,Design,24,031,700723,24031700723,1400000US24031700723,7007.23,Census Tract 7007.23,G5020,S,1786148.000000000000000,12854.000000000000000,+39.1471102,-077.2025986,0,0.694597429606000,69104.839014443670749
1,13,100,14,  outbou,MD355 Central BRT,Design,24,031,701211,24031701211,1400000US24031701211,7012.11,Census Tract 7012.11,G5020,S,6559358.000000000000000,11424.000000000000000,+39.1090766,-077.1540952,0,2.536984462020000,70032.530227640891098
1,13,126,14,  outbou,MD355 Central BRT,Design,24,031,700309,24031700309,1400000US24031700309,7003.09,Census Tract 7003.09,G5020,S,2319420.000000000000000,11099.000000000000000,+39.1881087,-077.2703189,0,0.899814759150000,70032.530227640891098
1,13,152,14,  outbou,MD355 Central BRT,Design,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024.000000000000000,133390.000000000000000,+39.1570998,-077.2011707,0,0.589348438273000,70032.530227640891098
1,13,188,14,  outbou,MD355 Central BRT,Design,24,031,700818,24031700818,1400000US24031700818,7008.18,Census Tract 7008.18,G5020,S,2194564.000000000000000,47308.000000000000000,+39.1798565,-077.2556386,0,0.865589609496000,70032.530227640891098
1,13,189,14,  outbou,MD355 Central BRT,Design,24,031,700901,24031700901,1400000US24031700901,7009.01,Census Tract 7009.01,G5020,S,1695987.000000000000000,0.000000000000000,+39.0865869,-077.1522375,0,0.654820216764000,70032.530227640891098
1,13,216,14,  outbou,MD355 Central BRT,Design,24,031,701004,24031701004,1400000US24031701004,7010.04,Census Tract 7010.04,G5020,S,3069810.000000000000000,6703.000000000000000,+39.0986188,-077.1659654,0,1.187844910220000,70032.530227640891098
1,13,389,14,  outbou,MD355 Central BRT,Design,24,031,700830,24031700830,1400000US24031700830,7008.30,Census Tract 7008.30,G5020,S,1779808.000000000000000,224.000000000000000,+39.1851226,-077.2448532,0,0.687270983017000,70032.530227640891098
1,13,391,14,  outbou,MD355 Central BRT,Design,24,031,700833,24031700833,1400000US24031700833,7008.33,Census Tract 7008.33,G5020,S,2346899.000000000000000,16514.000000000000000,+39.1800898,-077.2275649,0,0.912514625420000,70032.530227640891098
1,13,505,14,  outbou,MD355 Central BRT,Design,24,031,700732,24031700732,1400000US24031700732,7007.32,Census Tract 7007.32,G5020,S,1536132.000000000000000,4180.000000000000000,+39.1252880,-077.1930288,0,0.594714993539000,70032.530227640891098
1,13,507,14,  outbou,MD355 Central BRT,Design,24,031,700733,24031700733,1400000US24031700733,7007.33,Census Tract 7007.33,G5020,S,2630254.000000000000000,26251.000000000000000,+39.1602123,-077.2187548,0,1.025676292700000,70032.530227640891098
1,13,517,14,  outbou,MD355 Central BRT,Design,24,031,700728,24031700728,1400000US24031700728,7007.28,Census Tract 7007.28,G5020,S,2134659.000000000000000,0.000000000000000,+39.1271568,-077.1761624,0,0.824191816834000,70032.530227640891098
1,13,525,14,  outbou,MD355 Central BRT,Design,24,031,700731,24031700731,1400000US24031700731,7007.31,Census Tract 7007.31,G5020,S,1325817.000000000000000,7868.000000000000000,+39.1334282,-077.1966015,0,0.514936109301000,70032.530227640891098
